store_id,item_id,wm_yr_wk,sell_price
CA_1,HOBBIES_1_003,11502,2.97
CA_1,HOBBIES_1_003,11503,2.97
CA_1,HOBBIES_1_003,11504,2.97
CA_1,HOBBIES_1_003,11505,2.97
CA_1,HOBBIES_1_003,11506,2.97
CA_1,HOBBIES_1_003,11507,2.97
CA_1,HOBBIES_1_003,11508,2.97
CA_1,HOBBIES_1_003,11509,2.97
CA_1,HOBBIES_1_003,11510,2.97
CA_1,HOBBIES_1_003,11511,2.97
CA_1,HOBBIES_1_003,11512,2.97
CA_1,HOBBIES_1_003,11513,2.97
CA_1,HOBBIES_1_003,11514,2.97
CA_1,HOBBIES_1_003,11515,2.97
CA_1,HOBBIES_1_003,11516,2.97
CA_1,HOBBIES_1_003,11517,2.97
CA_1,HOBBIES_1_003,11518,2.97
CA_1,HOBBIES_1_003,11519,2.97
CA_1,HOBBIES_1_003,11520,2.97
CA_1,HOBBIES_1_003,11521,2.97
CA_1,HOBBIES_1_003,11522,2.97
CA_1,HOBBIES_1_003,11523,2.97
CA_1,HOBBIES_1_003,11524,2.97
CA_1,HOBBIES_1_003,11525,2.97
CA_1,HOBBIES_1_003,11526,2.97
CA_1,HOBBIES_1_003,11527,2.97
CA_1,HOBBIES_1_003,11528,2.97
CA_1,HOBBIES_1_003,11529,2.97
CA_1,HOBBIES_1_003,11530,2.97
CA_1,HOBBIES_1_003,11531,2.97
CA_1,HOBBIES_1_003,11532,2.97
CA_1,HOBBIES_1_003,11533,2.97
CA_1,HOBBIES_1_003,11534,2.97
CA_1,HOBBIES_1_003,11535,2.97
CA_1,HOBBIES_1_003,11536,2.97
CA_1,HOBBIES_1_003,11537,2.97
CA_1,HOBBIES_1_003,11538,2.97
CA_1,HOBBIES_1_003,11539,2.97
CA_1,HOBBIES_1_003,11540,2.97
CA_1,HOBBIES_1_003,11541,2.97
CA_1,HOBBIES_1_003,11542,2.97
CA_1,HOBBIES_1_003,11543,2.97
CA_1,HOBBIES_1_003,11544,2.97
CA_1,HOBBIES_1_003,11545,2.97
CA_1,HOBBIES_1_003,11546,2.97
CA_1,HOBBIES_1_003,11547,2.97
CA_1,HOBBIES_1_003,11548,2.97
CA_1,HOBBIES_1_003,11549,2.97
CA_1,HOBBIES_1_003,11550,2.97
CA_1,HOBBIES_1_003,11551,2.97
CA_1,HOBBIES_1_003,11552,2.97
CA_1,HOBBIES_1_003,11601,2.97
CA_1,HOBBIES_1_003,11602,2.97
CA_1,HOBBIES_1_003,11603,2.97
CA_1,HOBBIES_1_003,11604,2.97
CA_1,HOBBIES_1_003,11605,2.97
CA_1,HOBBIES_1_003,11606,2.97
CA_1,HOBBIES_1_003,11607,2.97
CA_1,HOBBIES_1_003,11608,2.97
CA_1,HOBBIES_1_003,11609,2.97
CA_1,HOBBIES_1_003,11610,2.97
CA_1,HOBBIES_1_003,11611,2.97
CA_1,HOBBIES_1_003,11612,2.97
CA_1,HOBBIES_1_003,11613,2.97
CA_1,HOBBIES_1_003,11614,2.97
CA_1,HOBBIES_1_003,11615,2.97
CA_1,HOBBIES_1_003,11616,2.97
CA_1,HOBBIES_1_003,11617,2.97
CA_1,HOBBIES_1_003,11618,2.97
CA_1,HOBBIES_1_003,11619,2.97
CA_1,HOBBIES_1_003,11620,2.97
CA_1,HOBBIES_1_003,11621,2.97
CA_1,HOBBIES_1_004,11106,4.34
CA_1,HOBBIES_1_004,11107,4.34
CA_1,HOBBIES_1_004,11108,4.34
CA_1,HOBBIES_1_004,11109,4.34
CA_1,HOBBIES_1_004,11110,4.34
CA_1,HOBBIES_1_004,11111,4.34
CA_1,HOBBIES_1_004,11112,4.34
CA_1,HOBBIES_1_004,11113,4.34
CA_1,HOBBIES_1_004,11114,4.34
CA_1,HOBBIES_1_004,11115,4.34
CA_1,HOBBIES_1_004,11116,4.34
CA_1,HOBBIES_1_004,11117,4.34
CA_1,HOBBIES_1_004,11118,4.34
CA_1,HOBBIES_1_004,11119,4.34
CA_1,HOBBIES_1_004,11120,4.34
CA_1,HOBBIES_1_004,11121,4.34
CA_1,HOBBIES_1_004,11122,4.34
CA_1,HOBBIES_1_004,11123,4.34
CA_1,HOBBIES_1_004,11124,4.34
CA_1,HOBBIES_1_004,11125,4.34
CA_1,HOBBIES_1_004,11126,4.34
CA_1,HOBBIES_1_004,11127,4.34
CA_1,HOBBIES_1_004,11128,4.34
CA_1,HOBBIES_1_004,11129,4.34
CA_1,HOBBIES_1_004,11130,4.34
CA_1,HOBBIES_1_004,11131,4.34
CA_1,HOBBIES_1_004,11132,4.34
CA_1,HOBBIES_1_004,11133,4.34
CA_1,HOBBIES_1_004,11134,4.34
CA_1,HOBBIES_1_004,11135,4.34
CA_1,HOBBIES_1_004,11136,4.34
CA_1,HOBBIES_1_004,11137,4.34
CA_1,HOBBIES_1_004,11138,4.34
CA_1,HOBBIES_1_004,11139,4.34
CA_1,HOBBIES_1_004,11140,4.34
CA_1,HOBBIES_1_004,11141,4.34
CA_1,HOBBIES_1_004,11142,4.34
CA_1,HOBBIES_1_004,11143,4.34
CA_1,HOBBIES_1_004,11144,4.34
CA_1,HOBBIES_1_004,11145,4.34
CA_1,HOBBIES_1_004,11146,4.34
CA_1,HOBBIES_1_004,11147,4.34
CA_1,HOBBIES_1_004,11148,4.34
CA_1,HOBBIES_1_004,11149,4.34
CA_1,HOBBIES_1_004,11150,4.34
CA_1,HOBBIES_1_004,11151,4.34
CA_1,HOBBIES_1_004,11152,4.34
CA_1,HOBBIES_1_004,11201,4.34
CA_1,HOBBIES_1_004,11202,4.34
CA_1,HOBBIES_1_004,11203,4.34
CA_1,HOBBIES_1_004,11204,4.34
CA_1,HOBBIES_1_004,11205,4.34
CA_1,HOBBIES_1_004,11206,4.34
CA_1,HOBBIES_1_004,11207,4.34
CA_1,HOBBIES_1_004,11208,4.34
CA_1,HOBBIES_1_004,11209,4.34
CA_1,HOBBIES_1_004,11210,4.34
CA_1,HOBBIES_1_004,11211,4.34
CA_1,HOBBIES_1_004,11212,4.34
CA_1,HOBBIES_1_004,11213,4.34
CA_1,HOBBIES_1_004,11214,4.34
CA_1,HOBBIES_1_004,11215,4.34
CA_1,HOBBIES_1_004,11216,4.34
CA_1,HOBBIES_1_004,11217,4.34
CA_1,HOBBIES_1_004,11218,4.34
